x [m], y [m], z [m], azimuth rotation [deg], whole body SAR [W/Kg]
1.000000E+00,0.000000E+00,5.000000E-01,0.000000E+00,6.247200E-02
1.000000E+00,0.000000E+00,1.000000E+00,0.000000E+00,7.748900E-02
1.000000E+00,0.000000E+00,1.700000E+00,0.000000E+00,8.601600E-02
1.000000E+00,0.000000E+00,2.500000E+00,0.000000E+00,5.185400E-02
1.000000E+00,0.000000E+00,4.000000E+00,0.000000E+00,2.516900E-02
1.000000E+00,0.000000E+00,6.000000E+00,0.000000E+00,4.423500E-03
1.000000E+00,0.000000E+00,9.000000E+00,0.000000E+00,7.402500E-05
1.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,1.025600E-05
1.500000E+00,0.000000E+00,-1.200000E+01,0.000000E+00,8.798300E-06
1.500000E+00,0.000000E+00,-9.000000E+00,0.000000E+00,5.042500E-05
1.500000E+00,0.000000E+00,-6.000000E+00,0.000000E+00,2.594200E-03
1.500000E+00,0.000000E+00,-4.000000E+00,0.000000E+00,1.454800E-02
1.500000E+00,0.000000E+00,-2.500000E+00,0.000000E+00,2.975400E-02
1.500000E+00,0.000000E+00,-1.700000E+00,0.000000E+00,4.577000E-02
1.500000E+00,0.000000E+00,-1.000000E+00,0.000000E+00,4.672400E-02
1.500000E+00,0.000000E+00,-5.000000E-01,0.000000E+00,4.122700E-02
1.500000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.787700E-02
1.500000E+00,0.000000E+00,5.000000E-01,0.000000E+00,4.004300E-02
1.500000E+00,0.000000E+00,1.000000E+00,0.000000E+00,4.551300E-02
1.500000E+00,0.000000E+00,1.700000E+00,0.000000E+00,4.664300E-02
1.500000E+00,0.000000E+00,2.500000E+00,0.000000E+00,3.173300E-02
1.500000E+00,0.000000E+00,4.000000E+00,0.000000E+00,1.456600E-02
1.500000E+00,0.000000E+00,6.000000E+00,0.000000E+00,2.961400E-03
1.500000E+00,0.000000E+00,9.000000E+00,0.000000E+00,4.855200E-05
1.500000E+00,0.000000E+00,1.200000E+01,0.000000E+00,8.159000E-06
2.200000E+00,0.000000E+00,-1.200000E+01,0.000000E+00,6.398800E-06
2.200000E+00,0.000000E+00,-9.000000E+00,0.000000E+00,3.712200E-05
2.200000E+00,0.000000E+00,-6.000000E+00,0.000000E+00,2.034000E-03
2.200000E+00,0.000000E+00,-4.000000E+00,0.000000E+00,1.094400E-02
2.200000E+00,0.000000E+00,-2.500000E+00,0.000000E+00,2.234200E-02
2.200000E+00,0.000000E+00,-1.700000E+00,0.000000E+00,2.847600E-02
2.200000E+00,0.000000E+00,-1.000000E+00,0.000000E+00,3.151700E-02
2.200000E+00,0.000000E+00,-5.000000E-01,0.000000E+00,3.239300E-02
2.200000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.263200E-02
2.200000E+00,0.000000E+00,5.000000E-01,0.000000E+00,3.242300E-02
2.200000E+00,0.000000E+00,1.000000E+00,0.000000E+00,3.166300E-02
2.200000E+00,0.000000E+00,1.700000E+00,0.000000E+00,2.894800E-02
2.200000E+00,0.000000E+00,2.500000E+00,0.000000E+00,2.305300E-02
2.200000E+00,0.000000E+00,4.000000E+00,0.000000E+00,1.141400E-02
2.200000E+00,0.000000E+00,6.000000E+00,0.000000E+00,2.239300E-03
2.200000E+00,0.000000E+00,9.000000E+00,0.000000E+00,3.676800E-05
2.200000E+00,0.000000E+00,1.200000E+01,0.000000E+00,5.919300E-06
3.000000E+00,0.000000E+00,-1.200000E+01,0.000000E+00,5.515700E-06
3.000000E+00,0.000000E+00,-9.000000E+00,0.000000E+00,4.344400E-05
3.000000E+00,0.000000E+00,-6.000000E+00,0.000000E+00,1.522100E-03
3.000000E+00,0.000000E+00,-4.000000E+00,0.000000E+00,9.187700E-03
3.000000E+00,0.000000E+00,-2.500000E+00,0.000000E+00,1.767600E-02
3.000000E+00,0.000000E+00,-1.700000E+00,0.000000E+00,2.161100E-02
3.000000E+00,0.000000E+00,-1.000000E+00,0.000000E+00,2.480700E-02
3.000000E+00,0.000000E+00,-5.000000E-01,0.000000E+00,2.654600E-02
3.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.728200E-02
3.000000E+00,0.000000E+00,5.000000E-01,0.000000E+00,2.674800E-02
3.000000E+00,0.000000E+00,1.000000E+00,0.000000E+00,2.513600E-02
3.000000E+00,0.000000E+00,1.700000E+00,0.000000E+00,2.197200E-02
3.000000E+00,0.000000E+00,2.500000E+00,0.000000E+00,1.802700E-02
3.000000E+00,0.000000E+00,4.000000E+00,0.000000E+00,9.618900E-03
3.000000E+00,0.000000E+00,6.000000E+00,0.000000E+00,1.633700E-03
3.000000E+00,0.000000E+00,9.000000E+00,0.000000E+00,4.438500E-05
3.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,5.213600E-06
3.900000E+00,0.000000E+00,-1.200000E+01,0.000000E+00,6.235400E-06
3.900000E+00,0.000000E+00,-9.000000E+00,0.000000E+00,4.987300E-05
3.900000E+00,0.000000E+00,-6.000000E+00,0.000000E+00,1.119000E-03
3.900000E+00,0.000000E+00,-4.000000E+00,0.000000E+00,6.494600E-03
3.900000E+00,0.000000E+00,-2.500000E+00,0.000000E+00,1.274100E-02
3.900000E+00,0.000000E+00,-1.700000E+00,0.000000E+00,1.591200E-02
3.900000E+00,0.000000E+00,-1.000000E+00,0.000000E+00,1.813200E-02
3.900000E+00,0.000000E+00,-5.000000E-01,0.000000E+00,1.913100E-02
3.900000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.951600E-02
3.900000E+00,0.000000E+00,5.000000E-01,0.000000E+00,1.924700E-02
3.900000E+00,0.000000E+00,1.000000E+00,0.000000E+00,1.833800E-02
3.900000E+00,0.000000E+00,1.700000E+00,0.000000E+00,1.617800E-02
3.900000E+00,0.000000E+00,2.500000E+00,0.000000E+00,1.302700E-02
3.900000E+00,0.000000E+00,4.000000E+00,0.000000E+00,6.798000E-03
3.900000E+00,0.000000E+00,6.000000E+00,0.000000E+00,1.192600E-03
3.900000E+00,0.000000E+00,9.000000E+00,0.000000E+00,5.084300E-05
3.900000E+00,0.000000E+00,1.200000E+01,0.000000E+00,6.040400E-06
5.000000E+00,0.000000E+00,-1.200000E+01,0.000000E+00,7.004700E-06
5.000000E+00,0.000000E+00,-9.000000E+00,0.000000E+00,5.030400E-05
5.000000E+00,0.000000E+00,-6.000000E+00,0.000000E+00,1.012900E-03
5.000000E+00,0.000000E+00,-4.000000E+00,0.000000E+00,5.197000E-03
5.000000E+00,0.000000E+00,-2.500000E+00,0.000000E+00,1.066500E-02
5.000000E+00,0.000000E+00,-1.700000E+00,0.000000E+00,1.316900E-02
5.000000E+00,0.000000E+00,-1.000000E+00,0.000000E+00,1.479700E-02
5.000000E+00,0.000000E+00,-5.000000E-01,0.000000E+00,1.553600E-02
5.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.582100E-02
5.000000E+00,0.000000E+00,5.000000E-01,0.000000E+00,1.560700E-02
5.000000E+00,0.000000E+00,1.000000E+00,0.000000E+00,1.492900E-02
5.000000E+00,0.000000E+00,1.700000E+00,0.000000E+00,1.337000E-02
5.000000E+00,0.000000E+00,2.500000E+00,0.000000E+00,1.092500E-02
5.000000E+00,0.000000E+00,4.000000E+00,0.000000E+00,5.433200E-03
5.000000E+00,0.000000E+00,6.000000E+00,0.000000E+00,1.073300E-03
5.000000E+00,0.000000E+00,9.000000E+00,0.000000E+00,5.114300E-05
5.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,6.823700E-06
