x [m], y [m], z [m], azimuth rotation [deg], whole body SAR [W/Kg]
6.000000E-01,0.000000E+00,5.000000E-01,0.000000E+00,7.496100E-02
6.000000E-01,0.000000E+00,1.000000E+00,0.000000E+00,3.575300E-02
6.000000E-01,0.000000E+00,1.700000E+00,0.000000E+00,3.063300E-03
6.000000E-01,0.000000E+00,2.500000E+00,0.000000E+00,1.075900E-04
1.000000E+00,0.000000E+00,-2.500000E+00,0.000000E+00,6.814100E-05
1.000000E+00,0.000000E+00,-1.700000E+00,0.000000E+00,1.483700E-03
1.000000E+00,0.000000E+00,-1.000000E+00,0.000000E+00,2.088200E-02
1.000000E+00,0.000000E+00,-5.000000E-01,0.000000E+00,4.834700E-02
1.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.276100E-02
1.000000E+00,0.000000E+00,5.000000E-01,0.000000E+00,5.009900E-02
1.000000E+00,0.000000E+00,1.000000E+00,0.000000E+00,2.454400E-02
1.000000E+00,0.000000E+00,1.700000E+00,0.000000E+00,2.205200E-03
1.000000E+00,0.000000E+00,2.500000E+00,0.000000E+00,8.080200E-05
1.500000E+00,0.000000E+00,-2.500000E+00,0.000000E+00,6.670500E-05
1.500000E+00,0.000000E+00,-1.700000E+00,0.000000E+00,1.408400E-03
1.500000E+00,0.000000E+00,-1.000000E+00,0.000000E+00,1.562900E-02
1.500000E+00,0.000000E+00,-5.000000E-01,0.000000E+00,3.659700E-02
1.500000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.711000E-02
1.500000E+00,0.000000E+00,5.000000E-01,0.000000E+00,3.776300E-02
1.500000E+00,0.000000E+00,1.000000E+00,0.000000E+00,1.807600E-02
1.500000E+00,0.000000E+00,1.700000E+00,0.000000E+00,1.984700E-03
1.500000E+00,0.000000E+00,2.500000E+00,0.000000E+00,8.816800E-05
2.200000E+00,0.000000E+00,-2.500000E+00,0.000000E+00,8.622100E-05
2.200000E+00,0.000000E+00,-1.700000E+00,0.000000E+00,1.399200E-03
2.200000E+00,0.000000E+00,-1.000000E+00,0.000000E+00,1.085100E-02
2.200000E+00,0.000000E+00,-5.000000E-01,0.000000E+00,2.443700E-02
2.200000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.077000E-02
2.200000E+00,0.000000E+00,5.000000E-01,0.000000E+00,2.479900E-02
2.200000E+00,0.000000E+00,1.000000E+00,0.000000E+00,1.240200E-02
2.200000E+00,0.000000E+00,1.700000E+00,0.000000E+00,1.825400E-03
2.200000E+00,0.000000E+00,2.500000E+00,0.000000E+00,1.163600E-04
3.000000E+00,0.000000E+00,-2.500000E+00,0.000000E+00,1.369700E-04
3.000000E+00,0.000000E+00,-1.700000E+00,0.000000E+00,1.474800E-03
3.000000E+00,0.000000E+00,-1.000000E+00,0.000000E+00,8.741300E-03
3.000000E+00,0.000000E+00,-5.000000E-01,0.000000E+00,1.781700E-02
3.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.197200E-02
3.000000E+00,0.000000E+00,5.000000E-01,0.000000E+00,1.790400E-02
3.000000E+00,0.000000E+00,1.000000E+00,0.000000E+00,9.621300E-03
3.000000E+00,0.000000E+00,1.700000E+00,0.000000E+00,1.826000E-03
3.000000E+00,0.000000E+00,2.500000E+00,0.000000E+00,1.850100E-04
3.900000E+00,0.000000E+00,-2.500000E+00,0.000000E+00,1.946200E-04
3.900000E+00,0.000000E+00,-1.700000E+00,0.000000E+00,1.634600E-03
3.900000E+00,0.000000E+00,-1.000000E+00,0.000000E+00,7.356100E-03
3.900000E+00,0.000000E+00,-5.000000E-01,0.000000E+00,1.313500E-02
3.900000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.556600E-02
3.900000E+00,0.000000E+00,5.000000E-01,0.000000E+00,1.299900E-02
3.900000E+00,0.000000E+00,1.000000E+00,0.000000E+00,7.727600E-03
3.900000E+00,0.000000E+00,1.700000E+00,0.000000E+00,1.958600E-03
3.900000E+00,0.000000E+00,2.500000E+00,0.000000E+00,2.422700E-04
5.000000E+00,0.000000E+00,-2.500000E+00,0.000000E+00,2.765800E-04
5.000000E+00,0.000000E+00,-1.700000E+00,0.000000E+00,1.911500E-03
5.000000E+00,0.000000E+00,-1.000000E+00,0.000000E+00,6.098300E-03
5.000000E+00,0.000000E+00,-5.000000E-01,0.000000E+00,9.489100E-03
5.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.082200E-02
5.000000E+00,0.000000E+00,5.000000E-01,0.000000E+00,9.327700E-03
5.000000E+00,0.000000E+00,1.000000E+00,0.000000E+00,6.221700E-03
5.000000E+00,0.000000E+00,1.700000E+00,0.000000E+00,2.176900E-03
5.000000E+00,0.000000E+00,2.500000E+00,0.000000E+00,3.443700E-04
