x [m],y [m],z [m],zrot [deg.],wba SAR [W/kg]
2.200000E+00,0.000000E+00,3.000000E+00,0.000000E+00,1.155700E-04
2.200000E+00,0.000000E+00,3.800000E+00,0.000000E+00,5.536100E-05
3.000000E+00,0.000000E+00,-3.800000E+00,0.000000E+00,4.558700E-05
3.000000E+00,0.000000E+00,-3.000000E+00,0.000000E+00,1.087900E-04
3.000000E+00,0.000000E+00,-2.300000E+00,0.000000E+00,2.428300E-04
3.000000E+00,0.000000E+00,-1.600000E+00,0.000000E+00,1.123700E-03
3.000000E+00,0.000000E+00,-1.000000E+00,0.000000E+00,7.913300E-03
3.000000E+00,0.000000E+00,-5.000000E-01,0.000000E+00,1.938900E-02
3.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.543800E-02
3.000000E+00,0.000000E+00,5.000000E-01,0.000000E+00,1.966900E-02
3.000000E+00,0.000000E+00,1.000000E+00,0.000000E+00,9.010700E-03
3.000000E+00,0.000000E+00,1.600000E+00,0.000000E+00,1.304900E-03
3.000000E+00,0.000000E+00,2.300000E+00,0.000000E+00,2.290000E-04
3.000000E+00,0.000000E+00,3.000000E+00,0.000000E+00,1.068600E-04
3.000000E+00,0.000000E+00,3.800000E+00,0.000000E+00,4.976100E-05
4.000000E+00,0.000000E+00,-3.800000E+00,0.000000E+00,6.378300E-05
4.000000E+00,0.000000E+00,-3.000000E+00,0.000000E+00,1.114400E-04
4.000000E+00,0.000000E+00,-2.300000E+00,0.000000E+00,2.120100E-04
4.000000E+00,0.000000E+00,-1.600000E+00,0.000000E+00,1.030000E-03
4.000000E+00,0.000000E+00,-1.000000E+00,0.000000E+00,5.787800E-03
4.000000E+00,0.000000E+00,-5.000000E-01,0.000000E+00,1.428400E-02
4.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.875700E-02
4.000000E+00,0.000000E+00,5.000000E-01,0.000000E+00,1.457300E-02
4.000000E+00,0.000000E+00,1.000000E+00,0.000000E+00,6.608100E-03
4.000000E+00,0.000000E+00,1.600000E+00,0.000000E+00,1.282200E-03
4.000000E+00,0.000000E+00,2.300000E+00,0.000000E+00,2.490000E-04
4.000000E+00,0.000000E+00,3.000000E+00,0.000000E+00,1.061500E-04
4.000000E+00,0.000000E+00,3.800000E+00,0.000000E+00,6.524800E-05
5.000000E+00,0.000000E+00,-3.800000E+00,0.000000E+00,5.369700E-05
5.000000E+00,0.000000E+00,-3.000000E+00,0.000000E+00,8.909500E-05
5.000000E+00,0.000000E+00,-2.300000E+00,0.000000E+00,1.937200E-04
5.000000E+00,0.000000E+00,-1.600000E+00,0.000000E+00,9.768000E-04
5.000000E+00,0.000000E+00,-1.000000E+00,0.000000E+00,4.671500E-03
5.000000E+00,0.000000E+00,-5.000000E-01,0.000000E+00,1.148400E-02
5.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.475000E-02
5.000000E+00,0.000000E+00,5.000000E-01,0.000000E+00,1.160200E-02
5.000000E+00,0.000000E+00,1.000000E+00,0.000000E+00,5.325400E-03
5.000000E+00,0.000000E+00,1.600000E+00,0.000000E+00,1.135400E-03
5.000000E+00,0.000000E+00,2.300000E+00,0.000000E+00,1.795100E-04
5.000000E+00,0.000000E+00,3.000000E+00,0.000000E+00,9.983600E-05
5.000000E+00,0.000000E+00,3.800000E+00,0.000000E+00,5.495700E-05
